"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","24","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","76","6","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","12","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","0","0","53","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","115","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","962","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","36","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","4","1","0.000000","0","0"
"/Game/Prison_Dungeon/02_Materials/M_MasterBasic.M_MasterBasic","0","162","11","3","140.818283","0","1337"
"/Game/JustinTest/HUDElements/HeartMat.HeartMat","0","15","1","1","6.528430","0","117"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","63","1","0.000000","0","0"
"/Game/Props/Key/08_-_Default.08_-_Default","0","12","12","1","9.900784","0","20"
"/Game/Props/Key/07_-_Default.07_-_Default","0","12","9","1","9.656577","0","34"
"/Game/Props/Key/03_-_Default.03_-_Default","0","12","12","1","9.933146","0","14"
"/Game/Prison_Dungeon/02_Materials/Misc/M_Black.M_Black","0","17","18","2","10.132565","0","26"
"/Game/Prison_Dungeon/01_Props/pistol/09_-_Default.09_-_Default","0","12","12","1","9.493047","0","16"
"/Game/Prison_Dungeon/01_Props/pistol/07_-_Default.07_-_Default","0","12","6","1","10.178045","0","35"
"/Game/Prison_Dungeon/01_Props/pistol/03_-_Default.03_-_Default","0","12","3","1","11.032439","0","32"
"/Game/Prison_Dungeon/01_Props/pistol/02_-_Default.02_-_Default","0","12","2","1","11.281011","0","32"
"/Game/Prison_Dungeon/01_Props/pistol/01_-_Default.01_-_Default","0","12","2","1","9.440482","0","33"
"/Game/Prison_Dungeon/02_Materials/Lights/M_Lantern_Glow.M_Lantern_Glow","0","84","15","3","51.658028","0","309"
"/Game/Prison_Dungeon/02_Materials/M_MasterEmissive.M_MasterEmissive","0","68","16","3","67.768341","0","200"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","0","21","1","0.000000","0","0"
"/Game/Prison_Dungeon/02_Materials/Misc/M_PostProcess_Sharpen.M_PostProcess_Sharpen","0","4","4","1","3.373350","0","5"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","8","1","0.000000","0","0"
"/Game/Wild_West/Materials/Window/M_Window.M_Window","0","78","7","1","46.341763","0","485"
"/Game/Wild_West/Materials/Stairs/M_Stairs.M_Stairs","0","21","8","1","18.744104","0","53"
"/Game/Wild_West/Materials/Sign_Board/M_Sign_Board_A.M_Sign_Board_A","0","21","9","1","18.162872","0","53"
"/Game/Wild_West/Materials/Roof/M_roof.M_roof","0","26","6","1","22.041409","0","96"
"/Game/Wild_West/Materials/Plank_Wall/M_wall_wood_blue.M_wall_wood_blue","0","26","10","1","24.290836","0","83"
"/Game/Wild_West/Materials/Painted_Wooden_Beams/M_Painted_Wooden_Beams_Blue.M_Painted_Wooden_Beams_Blue","0","21","10","1","19.295824","0","54"
"/Game/Wild_West/Materials/Floor_Planks/M_Floor_Planks.M_Floor_Planks","0","21","3","1","19.277424","0","55"
"/Game/Wild_West/Materials/Door/M_Door_2.M_Door_2","0","26","10","1","23.754347","0","71"
"/Game/Wild_West/Materials/Door/M_Door.M_Door","0","26","10","1","21.503422","0","96"
"/Game/Wild_West/Materials/chimney/M_chimney.M_chimney","0","21","9","1","23.270086","0","83"
"/Game/Wild_West/Materials/Window/M_Window_Glass.M_Window_Glass","0","44","5","1","118.778885","0","272"
"/Game/Wild_West/Materials/Sign_Board/M_Sign_Board.M_Sign_Board","0","21","10","1","16.555544","0","53"
"/Game/Wild_West/Materials/Steel/M_Steel.M_Steel","0","21","10","1","18.236212","0","61"
"/Game/Wild_West/Materials/Large_Wooden_Beams/M_large_Beam.M_large_Beam","0","21","3","1","19.349218","0","55"
"/Game/Wild_West/Materials/Painted_Wooden_Beams/M_Painted_Wooden_Beams_White.M_Painted_Wooden_Beams_White","0","21","4","1","17.362041","0","56"
"/Game/Wild_West/Materials/Plank_Wall/M_wall_wood_red.M_wall_wood_red","0","26","11","1","21.784389","0","71"
"/Game/Wild_West/Materials/Plank_Wall/M_wall_wood_White.M_wall_wood_White","0","26","7","1","22.978539","0","71"
"/Game/Wild_West/Materials/Painted_Wooden_Beams/M_Painted_Wooden_Beams_Green.M_Painted_Wooden_Beams_Green","0","21","7","1","18.029137","0","53"
"/Game/Wild_West/Materials/Sack/M_Sack.M_Sack","0","21","8","1","17.646015","0","60"
"/Game/Wild_West/Materials/Milk_Can/M_Milk_Can.M_Milk_Can","0","21","9","1","17.792746","0","61"
"/Game/Wild_West/Materials/hanging_skeleton/M_Hanging_Skaliton.M_Hanging_Skaliton","0","21","10","1","17.027365","0","53"
"/Game/Wild_West/Materials/Chair/M_Chair.M_Chair","0","21","1","1","17.547127","0","53"
"/Game/Wild_West/Materials/Cactus/M_Cactus.M_Cactus","0","21","10","1","18.594028","0","54"
"/Game/Wild_West/Materials/Bull_Skull/M_BullSkull.M_BullSkull","0","21","10","1","16.653757","0","55"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","0","21","1","0.000000","0","0"
"/Game/Props/GeneralStore/M_Window_Glass.M_Window_Glass","0","12","5","1","10.214193","0","33"
"/Game/Props/GeneralStore/M_Window.M_Window","0","12","4","1","8.910898","0","31"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","0","21","1","0.000000","0","0"
"/Game/Props/GeneralStore/M_wall_wood_blue.M_wall_wood_blue","0","12","12","1","9.567655","0","15"
"/Game/Props/GeneralStore/M_Sign_Board_A.M_Sign_Board_A","0","12","8","1","9.461989","0","45"
"/Game/Props/GeneralStore/M_Painted_Wooden_Beams_Blue.M_Painted_Wooden_Beams_Blue","0","12","12","1","9.880131","0","15"
"/Game/Props/GeneralStore/M_large_Beam.M_large_Beam","0","12","12","1","10.920526","0","17"
"/Game/Props/GeneralStore/M_Floor_Planks.M_Floor_Planks","0","12","5","1","9.882301","0","31"
"/Game/Props/GeneralStore/M_Door_2.M_Door_2","0","12","3","1","9.036374","0","33"
"/Game/Props/GamblingHall/M_Window_Glass.M_Window_Glass","0","12","3","1","0.000000","0","29"
"/Game/Props/GamblingHall/M_Window.M_Window","0","12","12","1","0.000000","0","19"
"/Game/Props/GamblingHall/M_wall_wood_blue.M_wall_wood_blue","0","12","3","1","0.000000","0","35"
"/Game/Props/GamblingHall/M_Stairs.M_Stairs","0","12","4","1","9.603285","0","35"
"/Game/Props/GamblingHall/M_Sign_Board_A.M_Sign_Board_A","0","12","4","1","0.000000","0","45"
"/Game/Props/GamblingHall/M_Painted_Wooden_Beams_Blue.M_Painted_Wooden_Beams_Blue","0","12","1","1","0.000000","0","36"
"/Game/Props/GamblingHall/M_large_Beam.M_large_Beam","0","12","12","1","0.000000","0","17"
"/Game/Props/GamblingHall/M_Floor_Planks.M_Floor_Planks","0","12","4","1","0.000000","0","31"
"/Game/Props/GamblingHall/M_Door_2.M_Door_2","0","12","12","1","0.000000","0","21"
"/Game/Props/GamblingHall/M_chimney.M_chimney","0","12","12","1","16.445364","0","18"
"/Game/Props/Church/M_Window.M_Window","0","12","6","1","0.000000","0","31"
"/Game/Props/Church/M_wall_wood_White.M_wall_wood_White","0","12","4","1","17.841743","0","33"
"/Game/Props/Church/M_Steel.M_Steel","0","12","12","1","16.671995","0","22"
"/Game/Props/Church/M_Stairs.M_Stairs","0","12","4","1","0.000000","0","35"
"/Game/Props/Church/M_roof.M_roof","0","12","12","1","16.692188","0","18"
"/Game/Props/Church/M_Painted_Wooden_Beams_Green.M_Painted_Wooden_Beams_Green","0","12","12","1","15.405377","0","16"
"/Game/Props/Church/M_large_Beam.M_large_Beam","0","12","5","1","0.000000","0","32"
"/Game/Props/Church/M_Floor_Planks.M_Floor_Planks","0","12","6","1","0.000000","0","41"
"/Game/Props/Church/M_Door_2.M_Door_2","0","12","4","1","0.000000","0","33"
"/Game/Props/Church/M_Door.M_Door","0","12","12","1","16.013807","0","22"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","2","1","0.000000","0","0"
"/Game/Mannequin/Character/Materials/M_Male_Body.M_Male_Body","0","0","156","2","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","0","42","1","0.000000","0","0"
"/Game/Props/GasEmitter/03_-_Default.03_-_Default","0","12","12","1","18.785501","0","20"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","0","21","1","0.000000","0","0"
"/Game/Props/GasEmitter/02_-_Default.02_-_Default","0","12","2","1","22.780416","0","27"
"/Game/Props/GasEmitter/01_-_Default.01_-_Default","0","12","3","1","18.920256","0","35"
"/Game/Props/Potion/07_-_Default.07_-_Default","0","12","12","1","21.920252","0","12"
"/Game/Props/Potion/03_-_Default.03_-_Default","0","12","12","1","0.000000","0","20"
"/Game/Props/Potion/02_-_Default.02_-_Default","0","12","2","1","0.000000","0","29"
"/Game/Props/Bomb/01_-_Default.01_-_Default","0","12","12","1","18.845446","0","18"
"/Game/Geometry/Meshes/CubeMaterial.CubeMaterial","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","0","112","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","33","2","1","55.177628","0","109"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","21","1","1","34.960735","0","74"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","21","1","0.000000","0","0"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","0","30","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","84","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","0","36","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","24","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","0","0","33","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","4","2","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","0","0","2","1","0.000000","0","0"
"/Game/Prison_Dungeon/05_Demo/Mannequin/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","144","11","2","126.497162","0","940"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","0","21","1","0.000000","0","0"
"/Game/Prison_Dungeon/02_Materials/Misc/M_Decals_Master.M_Decals_Master","0","31","1","1","56.540478","0","106"
"/Game/Prison_Dungeon/02_Materials/Effects/M_GodRay.M_GodRay","0","30","26","2","20.095123","0","69"
"/Game/Prison_Dungeon/02_Materials/M_MasterMAsked.M_MasterMasked","0","178","22","2","304.839874","0","1327"
"/Game/Prison_Dungeon/02_Materials/Effects/M_Smoke.M_Smoke","0","84","2","1","81.934326","0","508"
"/Game/Prison_Dungeon/02_Materials/Effects/M_Spark_VelocityLerp.M_Spark_VelocityLerp","0","24","10","1","15.260180","0","64"
"/Game/Prison_Dungeon/02_Materials/Effects/M_HeatDistort.M_HeatDistort","0","90","5","1","81.121727","0","495"
"/Game/Prison_Dungeon/02_Materials/Effects/M_Fire_SubUV_11X11_Noise.M_Fire_SubUV_11X11_Noise","0","24","1","1","18.356287","0","75"
"/Game/Red.Red","0","12","12","1","11.799707","0","22"
"/Game/Green.Green","0","12","12","1","11.665694","0","22"
"/Game/Wild_West/Materials/Nut_Boalt/M_Nut_Boalt.M_Nut_Boalt","0","21","10","1","19.425446","0","62"
"/Game/Wild_West/Materials/Tarrain/NewMaterial.NewMaterial","0","12","12","1","9.835161","0","12"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere_Plain.M_MaterialSphere_Plain","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere.M_MaterialSphere","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","49","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","30","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","21","1","0.000000","0","0"
"/Game/Props/wrench/Wrench1.Wrench1","0","12","12","1","9.906590","0","14"
"/Game/Props/WaterTank/M_Steel.M_Steel","0","12","12","1","0.000000","0","12"
"/Game/Props/WaterTank/M_Painted_Wooden_Beams_White.M_Painted_Wooden_Beams_White","0","12","3","1","9.468757","0","37"
"/Game/Props/WaterTank/M_large_Beam.M_large_Beam","0","12","1","1","0.000000","0","29"
"/Game/Props/WaterTank/M_Floor_Planks.M_Floor_Planks","0","12","12","1","0.000000","0","19"
"/Game/Props/WaterTank/M_Barel.M_Barel","0","12","12","1","9.729614","0","21"
"/Game/Props/turnaround/08_-_Default.08_-_Default","0","12","3","1","9.332685","0","32"
"/Game/Props/TradingHouse/M_Window_Glass.M_Window_Glass","0","12","3","1","0.000000","0","37"
"/Game/Props/TradingHouse/M_Window.M_Window","0","12","12","1","0.000000","0","19"
"/Game/Props/TradingHouse/M_wall_wood_red.M_wall_wood_red","0","12","12","1","9.736987","0","21"
"/Game/Props/TradingHouse/M_Stairs.M_Stairs","0","12","4","1","0.000000","0","35"
"/Game/Props/TradingHouse/M_roof.M_roof","0","12","12","1","0.000000","0","12"
"/Game/Props/TradingHouse/M_Painted_Wooden_Beams_White.M_Painted_Wooden_Beams_White","0","12","12","1","0.000000","0","16"
"/Game/Props/TradingHouse/M_large_Beam.M_large_Beam","0","12","5","1","0.000000","0","35"
"/Game/Props/TradingHouse/M_Floor_Planks.M_Floor_Planks","0","12","12","1","0.000000","0","19"
"/Game/Props/TradingHouse/M_chimney.M_chimney","0","12","12","1","0.000000","0","12"
"/Game/Props/Saloon/M_Window_Glass.M_Window_Glass","0","12","12","1","0.000000","0","17"
"/Game/Props/Saloon/M_Window.M_Window","0","12","12","1","0.000000","0","19"
"/Game/Props/Saloon/M_wall_wood_blue.M_wall_wood_blue","0","12","12","1","0.000000","0","15"
"/Game/Props/Saloon/M_Stairs.M_Stairs","0","12","4","1","0.000000","0","35"
"/Game/Props/Saloon/M_Sign_Board_A.M_Sign_Board_A","0","12","10","1","0.000000","0","35"
"/Game/Props/Saloon/M_Painted_Wooden_Beams_Blue.M_Painted_Wooden_Beams_Blue","0","12","12","1","0.000000","0","15"
"/Game/Props/Saloon/M_large_Beam.M_large_Beam","0","12","12","1","0.000000","0","17"
"/Game/Props/Saloon/M_Floor_Planks.M_Floor_Planks","0","12","7","1","0.000000","0","35"
"/Game/Props/Saloon/M_Door_2.M_Door_2","0","12","9","1","0.000000","0","35"
"/Game/Props/Saloon/M_chimney.M_chimney","0","12","12","1","0.000000","0","12"
"/Game/Props/quarter/08_-_Default.08_-_Default","0","12","12","1","0.000000","0","20"
"/Game/Props/multijoint/08_-_Default.08_-_Default","0","12","12","1","0.000000","0","20"
"/Game/Props/joint/08_-_Default.08_-_Default","0","12","12","1","0.000000","0","22"
"/Game/Props/Hotel/M_Window_Glass.M_Window_Glass","0","12","12","1","0.000000","0","17"
"/Game/Props/Hotel/M_Window.M_Window","0","12","6","1","0.000000","0","42"
"/Game/Props/Hotel/M_wall_wood_blue.M_wall_wood_blue","0","12","3","1","0.000000","0","31"
"/Game/Props/Hotel/M_Sign_Board.M_Sign_Board","0","12","1","1","9.555182","0","35"
"/Game/Props/Hotel/M_Painted_Wooden_Beams_Blue.M_Painted_Wooden_Beams_Blue","0","12","3","1","0.000000","0","30"
"/Game/Props/Hotel/M_Floor_Planks.M_Floor_Planks","0","12","7","1","0.000000","0","35"
"/Game/Props/Hotel/M_Door_2.M_Door_2","0","12","8","1","0.000000","0","33"
"/Game/Props/Hotel/M_Door.M_Door","0","12","12","1","0.000000","0","12"
"/Game/Props/Hat/tophat_o_Mat.tophat_o_Mat","0","12","12","1","9.370032","0","15"
"/Game/Props/Hat/tophat_Mat.tophat_Mat","0","24","7","1","16.782883","0","65"
"/Game/Props/Hat/22_-_Default.22_-_Default","0","12","12","1","9.440907","0","21"
"/Game/Props/hammer/03_-_Default.03_-_Default","0","12","1","1","9.449683","0","35"
"/Game/Props/hammer/02_-_Default.02_-_Default","0","12","12","1","0.000000","0","14"
"/Game/Props/gearsmall/02___Default.02___Default","0","12","12","1","9.257726","0","19"
"/Game/Props/gears3/Material__26.Material__26","0","12","12","1","9.182879","0","21"
"/Game/Props/geardouble/07_-_Default.07_-_Default","0","12","1","1","10.430181","0","26"
"/Game/Props/gear5/07_-_Default.07_-_Default","0","12","1","1","0.000000","0","32"
"/Game/Props/gear4/07_-_Default.07_-_Default","0","12","12","1","9.908305","0","15"
"/Game/Props/gear3/Material__26.Material__26","0","12","12","1","0.000000","0","21"
"/Game/Props/gear2/07_-_Default.07_-_Default","0","12","12","1","11.478751","0","19"
"/Game/Props/gear/07_-_Default.07_-_Default","0","12","1","1","0.000000","0","26"
"/Game/Prison_Dungeon/02_Materials/Misc/M_Proximity_Fade.M_Proximity_Fade","0","42","8","1","41.234467","0","169"
"/Game/Prison_Dungeon/02_Materials/M_MasterSubsurface.M_MasterSubsurface","0","42","11","2","38.199730","0","115"
"/Game/Prison_Dungeon/02_Materials/Effects/M_Candle_Flame.M_Candle_Flame","0","72","38","3","30.086519","0","177"
"/Game/Prison_Dungeon/02_Materials/M_MasterBump.M_MasterBump","0","42","10","1","30.662048","0","236"
"/Game/Prison_Dungeon/02_Materials/Misc/M_Moon.M_Moon","0","22","10","1","11.342857","0","70"
